      3.150E+13      1.694E-04      9.883E+06      2.006E+15      1.674E+03      1.000E+00      6.100E-01      9.154E+00
      3.150E+13      1.698E-04      9.882E+06      2.006E+15      1.678E+03      1.000E+00      6.100E-01      9.157E+00
      3.150E+13      1.702E-04      9.881E+06      2.006E+15      1.682E+03      1.000E+00      6.100E-01      9.161E+00
      3.150E+13      1.706E-04      9.881E+06      2.006E+15      1.686E+03      1.000E+00      6.100E-01      9.164E+00
      3.150E+13      1.710E-04      9.880E+06      2.006E+15      1.690E+03      1.000E+00      6.100E-01      9.167E+00
      3.150E+13      1.714E-04      9.879E+06      2.005E+15      1.693E+03      1.000E+00      6.100E-01      9.171E+00
      3.150E+13      1.718E-04      9.879E+06      2.005E+15      1.697E+03      1.000E+00      6.100E-01      9.174E+00
      3.150E+13      1.722E-04      9.878E+06      2.005E+15      1.701E+03      1.000E+00      6.100E-01      9.177E+00
      3.150E+13      1.726E-04      9.877E+06      2.005E+15      1.705E+03      1.000E+00      6.100E-01      9.181E+00
      3.150E+13      1.730E-04      9.877E+06      2.005E+15      1.708E+03      1.000E+00      6.100E-01      9.184E+00
      3.150E+13      1.734E-04      9.876E+06      2.005E+15      1.712E+03      1.000E+00      6.100E-01      9.188E+00
      3.150E+13      1.738E-04      9.875E+06      2.005E+15      1.716E+03      1.000E+00      6.100E-01      9.191E+00
      3.150E+13      1.742E-04      9.875E+06      2.004E+15      1.720E+03      1.000E+00      6.100E-01      9.194E+00
      3.150E+13      1.746E-04      9.874E+06      2.004E+15      1.724E+03      1.000E+00      6.100E-01      9.198E+00
      3.150E+13      1.750E-04      9.873E+06      2.004E+15      1.728E+03      1.000E+00      6.100E-01      9.201E+00
      3.150E+13      1.754E-04      9.873E+06      2.004E+15      1.732E+03      1.000E+00      6.100E-01      9.204E+00
